ID,age,workclass,marital_status,sex,hours_per_week,capital,income
19437,44,Private,Married-civ-spouse,Male,45,29082.2584948001,>50K
19438,58,,Married-civ-spouse,Male,40,29395.848405006906,>50K
19439,22,Private,Never-married,Male,50,,<=50K
19440,21,State-gov,Never-married,Male,20,,<=50K
19441,50,Private,Married-civ-spouse,Male,50,31451.64960420138,<=50K
19442,44,Local-gov,Married-civ-spouse,Male,48,28290.622743860004,<=50K
19443,36,Local-gov,Married-civ-spouse,Male,40,31294.297992501713,<=50K
19444,30,Federal-gov,Married-civ-spouse,Male,48,18110.408023207925,>50K
19445,52,Private,Married-civ-spouse,Male,40,31749.688967419064,>50K
19446,35,Self-emp-not-inc,Married-civ-spouse,Male,50,30883.430954786403,<=50K
19447,48,Local-gov,Never-married,Male,48,35530.616898520726,<=50K
19448,23,Private,Married-civ-spouse,Male,40,,<=50K
19449,37,Private,Never-married,Male,50,27872.3394432029,<=50K
19450,44,Self-emp-inc,Married-civ-spouse,Male,50,29805.528778961303,>50K
19451,44,Private,Married-civ-spouse,Male,50,17601.39860848329,>50K
19452,36,Private,Divorced,Male,40,43999.15593023125,<=50K
19453,26,State-gov,Married-civ-spouse,Male,20,28619.77381578662,<=50K
19454,31,Self-emp-inc,Never-married,Male,45,33810.75750198226,>50K
19455,23,,Never-married,Male,20,,<=50K
19456,29,Private,Married-civ-spouse,Male,50,33886.9910666632,<=50K
19457,53,Private,Widowed,Female,40,25948.17779165754,<=50K
19458,52,Private,Married-civ-spouse,Male,40,34563.83582197663,<=50K
19459,55,Private,Married-civ-spouse,Male,40,48726.03363091021,>50K
19460,31,Private,Married-civ-spouse,Male,40,34513.28503748266,<=50K
19461,19,,Never-married,Female,20,,<=50K
19462,64,,Widowed,Female,30,26994.161306799302,<=50K
19463,55,Private,Married-civ-spouse,Male,40,27205.454708358575,<=50K
19464,48,Private,Married-civ-spouse,Male,50,21439.35286679356,>50K
19465,20,Private,Never-married,Female,40,,<=50K
19466,50,Local-gov,Married-civ-spouse,Female,30,31824.55759710605,>50K
19467,45,Self-emp-inc,Married-civ-spouse,Male,50,24282.708637113392,<=50K
19468,17,Private,Never-married,Male,20,,<=50K
19469,38,Private,Divorced,Female,25,28095.027570257753,<=50K
19470,43,Private,Divorced,Female,40,25534.096734719846,>50K
19471,22,Private,Married-civ-spouse,Male,30,,<=50K
19472,63,Private,Divorced,Female,40,28855.98839487275,<=50K
19473,36,Private,Married-civ-spouse,Male,45,19081.214934408545,<=50K
19474,56,Private,Married-civ-spouse,Male,50,46077.42314360474,>50K
19475,43,State-gov,Married-civ-spouse,Male,40,27191.36485854408,<=50K
19476,41,Private,Married-civ-spouse,Male,45,26662.915261807495,>50K
19477,41,Private,Divorced,Female,40,32355.181933207885,<=50K
19478,36,Private,Divorced,Male,45,49969.215171160096,<=50K
19479,59,Private,Married-civ-spouse,Male,50,32612.848881561877,>50K
19480,46,Local-gov,Married-civ-spouse,Male,44,26749.965356697725,>50K
19481,23,Private,Never-married,Female,36,,<=50K
19482,46,Self-emp-not-inc,Separated,Male,20,33720.18390861051,<=50K
19483,53,Private,Married-civ-spouse,Male,40,32337.3610435589,>50K
19484,47,Private,Never-married,Male,50,13849.911381076314,<=50K
19485,46,Federal-gov,Never-married,Female,40,27054.642279951346,<=50K
19486,47,Private,Married-civ-spouse,Male,50,29168.10629532728,>50K
19487,29,Private,Married-civ-spouse,Male,30,31401.79580472373,>50K
19488,32,Private,Divorced,Female,40,41770.3247245777,<=50K
19489,90,Private,Married-civ-spouse,Male,40,31453.84009014745,<=50K
19490,63,Private,Married-civ-spouse,Male,49,43999.85895769957,<=50K
19491,23,Private,Never-married,Male,40,,<=50K
19492,76,,Married-civ-spouse,Male,30,18024.234970539852,<=50K
19493,23,Private,Never-married,Female,40,,<=50K
19494,44,Private,Married-civ-spouse,Female,30,42080.78281614749,>50K
19495,81,Self-emp-inc,Married-civ-spouse,Female,28,33127.619754588835,<=50K
19496,17,Private,Never-married,Female,20,,<=50K
19497,56,Private,Married-civ-spouse,Male,40,22435.357746153848,>50K
19498,58,Federal-gov,Married-civ-spouse,Male,40,34475.69132036029,<=50K
19499,45,Private,Married-civ-spouse,Male,45,30701.815551766515,>50K
19500,25,Private,Married-civ-spouse,Male,40,,<=50K
19501,36,Private,Married-civ-spouse,Female,35,23683.98592943513,>50K
19502,32,Private,Married-civ-spouse,Female,24,44996.7695492325,>50K
19503,25,Private,Never-married,Male,30,,<=50K
19504,29,Federal-gov,Married-civ-spouse,Male,40,23597.602755655407,>50K
19505,23,Private,Never-married,Male,50,,<=50K
19506,41,Private,Married-civ-spouse,Male,50,30383.030828694835,>50K
19507,48,State-gov,Married-civ-spouse,Male,40,22797.123867120776,>50K
19508,29,Private,Married-civ-spouse,Male,50,21077.42561581057,<=50K
19509,27,,Never-married,Male,20,35290.08817370334,<=50K
19510,55,Private,Married-civ-spouse,Male,40,25493.844187441002,<=50K
19511,30,Private,Married-civ-spouse,Male,40,26858.78885760888,<=50K
19512,45,Private,Widowed,Female,40,27379.398202484048,<=50K
19513,50,Private,Divorced,Male,40,31382.984942332536,<=50K
19514,22,Private,Never-married,Male,50,,<=50K
19515,80,Local-gov,Widowed,Female,32,29704.957082005203,<=50K
19516,30,Private,Married-civ-spouse,Male,44,28296.56256647244,<=50K
19517,20,Private,Never-married,Female,20,,<=50K
19518,29,Self-emp-not-inc,Married-civ-spouse,Male,35,32696.80114537798,<=50K
19519,56,Private,Married-civ-spouse,Male,40,28794.51558418064,<=50K
19520,63,Private,Married-civ-spouse,Male,40,30682.63879890977,<=50K
19521,20,Private,Never-married,Male,40,,<=50K
19522,38,State-gov,Married-civ-spouse,Female,40,22929.505715937445,<=50K
19523,31,Private,Married-civ-spouse,Male,40,46064.60579587914,<=50K
19524,21,Private,Never-married,Male,35,,<=50K
19525,47,Private,Married-civ-spouse,Male,46,42709.215788653986,>50K
19526,25,Local-gov,Never-married,Female,40,,<=50K
19527,31,Private,Separated,Female,38,32815.958219239525,<=50K
19528,28,Private,Never-married,Female,40,28254.636459787915,<=50K
19529,38,Private,Married-civ-spouse,Male,50,45633.70362827691,<=50K
19530,30,Local-gov,Married-civ-spouse,Male,40,35167.40034144041,<=50K
19531,39,Self-emp-inc,Married-civ-spouse,Male,40,24291.229011202617,>50K
19532,27,Private,Never-married,Female,36,31125.7472162091,<=50K
19533,26,Private,Never-married,Female,40,41197.05449435711,<=50K
19534,47,Private,Never-married,Female,40,31141.41668855087,<=50K
19535,27,Self-emp-not-inc,Never-married,Male,50,29625.231254727634,<=50K
19536,43,Private,Married-civ-spouse,Male,32,28845.92066171997,<=50K
19537,32,Local-gov,Never-married,Male,50,35040.34051158975,<=50K
19538,20,Private,Never-married,Male,30,,<=50K
19539,21,Local-gov,Never-married,Female,20,,<=50K
19540,32,Private,Never-married,Male,40,29073.161159562937,<=50K
19541,37,Private,Divorced,Male,48,28922.97839500494,<=50K
19542,45,Private,Married-civ-spouse,Male,40,26028.449156131337,<=50K
19543,37,Self-emp-inc,Married-civ-spouse,Male,40,26359.286653751667,>50K
19544,54,,Divorced,Female,20,21049.403631706693,<=50K
19545,24,Private,Never-married,Male,25,,<=50K
19546,28,,Never-married,Male,30,27393.451891359222,<=50K
19547,23,Private,Never-married,Male,40,,<=50K
19548,54,,Married-civ-spouse,Male,40,29832.674843837394,<=50K
19549,40,Private,Married-civ-spouse,Male,40,33786.729630720154,>50K
19550,38,Private,Married-civ-spouse,Male,48,22150.058193326462,>50K
19551,71,Private,Married-civ-spouse,Male,40,27265.81495046123,<=50K
19552,51,Private,Divorced,Female,40,33649.53742568552,<=50K
19553,52,Self-emp-not-inc,Never-married,Male,20,29913.063461961323,<=50K
19554,30,Private,Never-married,Female,40,32804.980322116724,<=50K
19555,34,Private,Married-civ-spouse,Male,40,34660.062262977735,>50K
19556,38,Private,Divorced,Female,40,20421.231467232865,<=50K
19557,43,Federal-gov,Never-married,Female,40,23941.951417883072,>50K
19558,43,Private,Never-married,Male,42,29277.315245261572,<=50K
19559,36,Federal-gov,Never-married,Male,40,29279.491346980074,>50K
19560,24,State-gov,Never-married,Female,40,,<=50K
19561,29,,Never-married,Male,40,33636.18594110495,<=50K
19562,55,Private,Married-civ-spouse,Female,40,46089.51539344374,<=50K
19563,51,Private,Married-civ-spouse,Male,50,30455.335683385772,>50K
19564,43,Local-gov,Divorced,Female,40,17894.87916996434,<=50K
19565,28,Private,Divorced,Male,40,24992.926103796563,<=50K
19566,54,Private,Married-civ-spouse,Male,45,31041.56789363481,<=50K
19567,47,Private,Married-civ-spouse,Male,40,31152.09372993306,>50K
19568,47,Private,Married-civ-spouse,Male,50,22297.98749834733,>50K
19569,47,Private,Married-civ-spouse,Male,50,34214.03522713756,>50K
19570,38,Private,Never-married,Female,35,32601.300687485116,<=50K
19571,60,Self-emp-not-inc,Married-civ-spouse,Male,40,26001.666898372765,<=50K
19572,19,Private,Never-married,Female,25,,<=50K
19573,22,Private,Never-married,Female,25,,<=50K
19574,55,Local-gov,Married-civ-spouse,Male,40,34666.90697854094,>50K
19575,44,Private,Separated,Female,35,26318.588826926043,<=50K
19576,53,Self-emp-not-inc,Married-civ-spouse,Male,50,47670.54791969113,>50K
19577,44,Local-gov,Married-civ-spouse,Female,40,29403.403591084232,>50K
19578,28,Federal-gov,Never-married,Male,50,26986.70140459141,<=50K
19579,30,Local-gov,Never-married,Female,40,25838.97924292323,<=50K
19580,39,Local-gov,Never-married,Female,40,34634.40994686668,<=50K
19581,43,State-gov,Divorced,Female,40,32394.46926675848,<=50K
19582,24,Private,Never-married,Female,40,,<=50K
19583,27,Local-gov,Never-married,Male,50,35232.657462298026,<=50K
19584,64,Self-emp-not-inc,Married-civ-spouse,Male,50,42608.24276442007,<=50K
19585,41,Local-gov,Married-civ-spouse,Male,40,33084.247331757666,>50K
19586,28,Private,Never-married,Male,40,35457.0738453119,<=50K
19587,61,Private,Married-civ-spouse,Male,30,29825.62238932043,<=50K
19588,27,Private,Divorced,Female,40,28042.54458392229,<=50K
19589,49,Private,Divorced,Female,32,29131.241830334428,<=50K
19590,20,Private,Married-civ-spouse,Male,40,,<=50K
19591,41,Private,Never-married,Female,40,33640.1112810793,<=50K
19592,28,Local-gov,Married-civ-spouse,Male,40,34763.36163266468,<=50K
19593,36,Private,Divorced,Male,40,29713.739950795487,<=50K
19594,44,Self-emp-not-inc,Divorced,Male,40,27946.13299737492,<=50K
19595,51,Private,Married-civ-spouse,Female,20,33093.13397364994,>50K
19596,40,Private,Divorced,Female,38,22971.633715100666,<=50K
19597,19,Private,Never-married,Female,40,,<=50K
19598,54,Private,Married-civ-spouse,Female,40,31342.333220642042,<=50K
19599,55,Self-emp-not-inc,Divorced,Male,40,30565.55129252278,<=50K
19600,57,Private,Widowed,Female,40,45713.800205756146,<=50K
19601,29,Private,Separated,Female,30,35583.07390123273,<=50K
19602,51,Private,Divorced,Female,43,33935.09724492075,<=50K
19603,44,Private,Divorced,Male,37,47064.57575902555,<=50K
19604,35,Local-gov,Married-civ-spouse,Male,42,31076.109539304583,<=50K
19605,40,Private,Divorced,Male,40,42749.34615977073,<=50K
19606,46,Private,Separated,Female,32,21492.63201177992,<=50K
19607,25,Private,Married-civ-spouse,Male,50,,>50K
19608,33,Private,Never-married,Male,36,27958.55962060901,<=50K
19609,32,Private,Never-married,Female,40,46547.35540774815,<=50K
19610,22,Private,Never-married,Female,40,,<=50K
19611,39,Private,Married-civ-spouse,Female,40,35034.08736019464,<=50K
19612,18,Self-emp-not-inc,Never-married,Male,40,,<=50K
19613,43,Private,Divorced,Female,45,48854.58620961852,<=50K
19614,46,Private,Never-married,Male,40,35459.76882334867,<=50K
19615,63,Private,Married-civ-spouse,Male,48,27898.878892738878,>50K
19616,40,,Married-civ-spouse,Male,20,46583.176611969844,<=50K
19617,59,Private,Married-civ-spouse,Male,50,33958.43561473801,>50K
19618,40,Local-gov,Never-married,Female,40,24231.95953610281,<=50K
19619,23,Private,Never-married,Male,35,,<=50K
19620,64,,Married-civ-spouse,Male,20,25914.703997638317,<=50K
19621,36,Private,Married-civ-spouse,Male,50,34615.36897837626,<=50K
19622,48,Private,Divorced,Female,40,25376.200119766465,<=50K
19623,43,Private,Married-civ-spouse,Female,40,18612.750106405096,>50K
19624,18,Private,Never-married,Female,30,,<=50K
19625,17,Private,Never-married,Male,20,,<=50K
19626,36,Private,Married-civ-spouse,Male,50,34470.991081467815,<=50K
19627,53,Private,Married-civ-spouse,Male,40,24197.720834101907,>50K
19628,36,State-gov,Divorced,Female,39,22908.84242432884,<=50K
19629,20,Private,Never-married,Male,40,,<=50K
19630,22,Private,Never-married,Female,50,,<=50K
19631,34,Private,Married-civ-spouse,Male,40,34580.05088122429,>50K
19632,39,Private,Divorced,Male,40,23027.28739627012,<=50K
19633,57,Private,Widowed,Female,40,24442.255290826142,<=50K
19634,30,Private,Divorced,Female,40,25144.221210791697,<=50K
19635,37,Private,Married-civ-spouse,Male,50,35269.43575296355,>50K
19636,51,Private,Married-civ-spouse,Male,40,31231.31822174198,>50K
19637,38,Private,Never-married,Male,40,28943.272553433027,<=50K
19638,34,Private,Never-married,Female,35,29861.28489658162,<=50K
19639,47,Federal-gov,Married-spouse-absent,Female,40,33843.40332233467,<=50K
19640,28,Self-emp-not-inc,Married-civ-spouse,Male,40,33326.95639964458,<=50K
19641,25,Private,Never-married,Male,24,,<=50K
19642,25,Private,Never-married,Female,50,,<=50K
19643,50,Private,Married-civ-spouse,Male,50,46366.32395770126,>50K
19644,50,Private,Married-civ-spouse,Male,40,35718.588568602194,>50K
19645,43,Private,Married-civ-spouse,Male,48,27294.762742792565,<=50K
19646,27,Private,Never-married,Male,50,27012.79095763521,<=50K
19647,32,Private,Married-civ-spouse,Male,50,25056.956170365553,<=50K
19648,44,Private,Never-married,Male,35,48367.079161897374,<=50K
19649,19,Private,Never-married,Female,20,,<=50K
19650,53,Self-emp-inc,Widowed,Male,40,44029.96458177313,>50K
19651,21,Private,Never-married,Male,40,,<=50K
19652,26,Private,Never-married,Male,40,26522.232181132553,<=50K
19653,68,Private,Married-civ-spouse,Male,20,47584.67097015562,<=50K
19654,31,Private,Married-civ-spouse,Male,50,32202.16840822906,<=50K
19655,32,Private,Never-married,Male,50,33102.7555661248,>50K
19656,33,Private,Never-married,Male,40,31023.075038681167,<=50K
19657,49,,Never-married,Male,40,25681.041954568347,<=50K
19658,24,Private,Married-civ-spouse,Male,50,,<=50K
19659,30,Private,Married-civ-spouse,Male,42,22229.793569833782,<=50K
19660,49,Private,Married-civ-spouse,Male,40,23463.749238193916,>50K
19661,18,Private,Never-married,Male,40,,<=50K
19662,30,State-gov,Never-married,Female,37,26171.735440227632,<=50K
19663,51,Private,Married-civ-spouse,Male,40,30151.366462187078,<=50K
19664,52,Private,Married-civ-spouse,Male,40,29622.478252671277,<=50K
19665,52,Private,Divorced,Male,30,20699.06444992146,<=50K
19666,23,Local-gov,Never-married,Male,32,,<=50K
19667,23,Self-emp-not-inc,Never-married,Male,50,,<=50K
19668,36,Private,Married-civ-spouse,Male,48,29701.54986637697,<=50K
19669,19,Private,Never-married,Male,25,,<=50K
19670,53,Self-emp-not-inc,Married-civ-spouse,Male,50,50601.088415687125,<=50K
19671,17,Private,Never-married,Male,25,,<=50K
19672,69,Private,Widowed,Female,20,29246.505102033945,<=50K
19673,46,Local-gov,Divorced,Female,40,24595.119454237643,<=50K
19674,33,Private,Separated,Male,46,23009.62008577737,<=50K
19675,40,Private,Married-civ-spouse,Male,45,35926.862836499065,<=50K
19676,56,Private,Married-civ-spouse,Male,50,28151.272632105545,<=50K
19677,29,Local-gov,Married-civ-spouse,Male,40,33127.210247193805,<=50K
19678,41,Private,Divorced,Female,38,33069.40174862051,<=50K
19679,22,Private,Married-civ-spouse,Male,45,,<=50K
19680,28,Private,Married-civ-spouse,Male,40,33732.94006104748,<=50K
19681,31,Private,Married-civ-spouse,Male,46,26599.402145249536,<=50K
19682,35,Private,Never-married,Female,40,31430.799164782708,<=50K
19683,38,Private,Married-civ-spouse,Male,40,33583.68836822392,<=50K
19684,17,Private,Never-married,Female,20,,<=50K
19685,39,Private,Married-civ-spouse,Male,40,49673.546718686805,<=50K
19686,27,Self-emp-not-inc,Never-married,Male,40,24733.519800383336,<=50K
19687,50,Private,Never-married,Female,40,21291.455588976256,<=50K
19688,56,Local-gov,Married-civ-spouse,Male,40,24212.669478417884,<=50K
19689,80,Self-emp-not-inc,Married-civ-spouse,Male,20,33200.691797585845,<=50K
19690,38,Self-emp-not-inc,Married-civ-spouse,Female,20,13069.604717061895,<=50K
19691,52,State-gov,Married-civ-spouse,Male,40,35536.38371287568,>50K
19692,26,Local-gov,Never-married,Male,38,30526.818841479395,<=50K
19693,43,Private,Divorced,Female,40,30222.20141282447,<=50K
19694,45,Private,Never-married,Female,42,26524.16417136004,<=50K
19695,41,Self-emp-inc,Married-civ-spouse,Male,40,31708.188997101584,>50K
19696,30,Private,Divorced,Female,25,46835.32229210717,<=50K
19697,24,Private,Married-civ-spouse,Male,40,,<=50K
19698,43,Local-gov,Divorced,Female,20,35639.28306076909,<=50K
19699,44,Private,Married-civ-spouse,Male,50,25876.65150466287,>50K
19700,54,Private,Divorced,Male,40,57774.43502807626,<=50K
19701,23,Private,Never-married,Female,40,,>50K
19702,33,Self-emp-not-inc,Married-civ-spouse,Male,50,35677.300828286134,>50K
19703,18,Private,Never-married,Male,20,,<=50K
19704,38,Private,Separated,Female,40,24898.787940357477,<=50K
19705,41,Self-emp-not-inc,Married-civ-spouse,Male,45,33286.68030377741,<=50K
19706,22,,Never-married,Male,48,,<=50K
19707,66,Self-emp-inc,Married-civ-spouse,Male,40,24234.934051976565,>50K
19708,70,,Married-civ-spouse,Male,40,33115.11369857489,<=50K
19709,58,Self-emp-not-inc,Married-civ-spouse,Female,35,29544.560391624116,>50K
19710,60,Self-emp-not-inc,Divorced,Female,20,19790.868338958528,<=50K
19711,24,Local-gov,Never-married,Male,50,,<=50K
19712,61,Private,Divorced,Female,36,26711.68395966096,<=50K
19713,35,Local-gov,Married-civ-spouse,Male,40,26518.78918461015,<=50K
19714,19,Private,Never-married,Female,40,,<=50K
19715,52,Private,Never-married,Female,40,25533.67849007379,<=50K
19716,38,Self-emp-not-inc,Married-civ-spouse,Male,50,27681.740748395885,>50K
19717,39,Self-emp-not-inc,Married-civ-spouse,Male,40,24424.412961442344,<=50K
