age,workclass,marital_status,sex,hours_per_week,capital,income
27,Private,Never-married,Male,40,26819.10959759771,<=50K
31,goverment,Married,Male,40,26230.72425611897,<=50K
36,Private,Divorced,Female,40,33931.735031982345,<=50K
38,goverment,Married,Male,45,31030.461126475195,<=50K
57,Private,Married,Male,40,33111.81440044248,<=50K
41,goverment,Married,Male,40,48346.76367219561,<=50K
56,goverment,Married,Male,50,28062.110077771093,>50K
44,Private,Never-married,Male,32,21199.197427007315,<=50K
34,Private,Never-married,Female,40,31239.599479135293,<=50K
27,goverment,Married,Male,40,44399.06018013604,<=50K
59,Private,Married,Male,50,30178.719157648844,>50K
34,Private,Married,Male,50,42774.32179060382,<=50K
30,Private,Married,Male,50,20857.75393621528,>50K
35,Private,Married,Male,50,27055.21810368288,>50K
32,Private,Married,Male,40,33379.46638506431,<=50K
45,Private,Divorced,Female,45,28722.726506706484,<=50K
30,Private,Never-married,Female,40,24958.34591824997,<=50K
28,Self-emp-not-inc,Married,Male,50,45440.58864701469,<=50K
28,Self-emp-not-inc,Married,Female,20,50231.01421579711,<=50K
29,Private,Never-married,Female,44,27615.126701176312,<=50K
60,Private,Married,Male,40,23569.065483874936,<=50K
28,Private,Never-married,Female,40,30527.1408486374,<=50K
38,goverment,Divorced,Female,40,16508.759192382517,<=50K
31,Private,Married,Male,50,30889.94109630349,>50K
28,Private,Married,Male,35,30363.473300724647,>50K
42,Private,Married,Female,23,19522.10312680701,<=50K
40,goverment,Married,Female,40,29821.0951346048,>50K
37,Self-emp-inc,Married,Male,50,30749.20555036926,>50K
36,Private,Married,Male,40,35145.109634550885,<=50K
39,Private,Never-married,Male,40,33356.20912378961,<=50K
46,Private,Married,Male,40,34605.90892785619,<=50K
28,Private,Married,Male,43,31745.026268894417,<=50K
34,Private,Divorced,Female,40,27001.23633098646,<=50K
42,Private,Divorced,Female,43,49681.72238138433,<=50K
43,Private,Married,Male,40,32496.408233182803,<=50K
35,Private,Never-married,Female,40,44324.51224856846,<=50K
60,Private,Married,Male,20,46995.80719374702,<=50K
33,Private,Never-married,Male,40,35062.26932909886,>50K
39,Private,Married,Male,40,26698.05983669853,<=50K
33,Private,Married,Male,40,33006.09291943936,>50K
39,Private,Married,Male,40,44159.45248828029,<=50K
37,Self-emp-not-inc,Married,Male,45,26969.438958755716,<=50K
63,Self-emp-not-inc,Married,Male,50,30626.57692490473,>50K
46,goverment,Married,Male,38,24411.554968371624,>50K
48,Private,Separated,Female,40,25850.409882423075,<=50K
33,Private,Never-married,Female,40,27956.5404750895,<=50K
65,Private,Widowed,Female,20,42314.42305178172,<=50K
39,Private,Never-married,Female,40,30259.635158336238,>50K
43,Private,Divorced,Female,40,48887.284079705845,>50K
28,Private,Married,Male,40,26930.721923250225,<=50K
50,Self-emp-not-inc,Divorced,Female,35,31703.77253503504,>50K
48,Private,Divorced,Male,40,43482.74015129722,<=50K
35,Private,Never-married,Male,40,27793.316333113456,<=50K
62,Private,Married,Male,40,29683.37476507512,<=50K
42,Self-emp-not-inc,Never-married,Male,40,34921.74854812976,<=50K
60,Private,Married,Male,40,22275.40624516429,>50K
50,Private,Married,Male,50,29355.86572696991,>50K
40,Private,Never-married,Female,40,46854.24936809279,<=50K
39,goverment,Married,Male,40,31034.480493282663,<=50K
43,goverment,Divorced,Female,40,32177.57311411302,<=50K
35,Private,Married,Male,38,29134.33562916825,<=50K
39,Private,Married,Male,45,26298.310669499544,>50K
30,goverment,Married,Male,40,31463.735727705505,>50K
32,Private,Married,Male,50,24476.6527717481,<=50K
37,Private,Never-married,Female,40,42033.13906870593,<=50K
26,Private,Never-married,Female,40,28622.04248157957,<=50K
51,Private,Married,Male,42,26667.850692009622,<=50K
33,Private,Married,Male,45,25053.703883347065,<=50K
46,Private,Married,Male,44,18790.9877455904,>50K
40,Private,Married,Male,50,25661.88037408954,>50K
34,Private,Married,Male,48,23402.757305756128,<=50K
29,Private,Married,Male,40,33089.021866338255,<=50K
47,Self-emp-not-inc,Widowed,Female,35,45595.61194435828,<=50K
34,Private,Married,Male,40,24713.518838336804,>50K
45,Private,Married,Female,30,26724.14483645529,<=50K
53,Private,Separated,Male,35,17628.197034731224,<=50K
52,Self-emp-not-inc,Married,Male,40,28001.532589183404,<=50K
64,Private,Married,Male,40,30049.44972526596,>50K
42,Private,Never-married,Male,45,44207.98152202098,>50K
44,Private,Married,Male,44,28242.83498462344,>50K
41,Private,Married,Male,50,33992.47465877242,>50K
53,goverment,Married,Male,43,28407.44315250304,>50K
29,Private,Never-married,Female,40,23936.49456109597,<=50K
56,Private,Married,Male,40,22732.98506450576,<=50K
45,Private,Married,Female,30,28798.64272692717,>50K
56,Private,Married,Female,35,35194.4630013315,<=50K
38,Self-emp-inc,Married,Male,40,32638.687005928485,>50K
62,Private,Married,Male,40,23891.82582805453,<=50K
28,Self-emp-not-inc,Never-married,Male,50,30997.635046317628,<=50K
31,Private,Married,Male,40,48560.514814805145,<=50K
65,Private,Married,Male,34,30894.97686722979,<=50K
40,Private,Separated,Male,30,28621.828958494807,<=50K
31,Private,Never-married,Male,40,28741.681985109823,<=50K
35,Private,Divorced,Male,50,34694.50891420358,<=50K
42,goverment,Married,Male,40,30052.49726442018,>50K
30,goverment,Divorced,Female,40,23277.62842126008,<=50K
31,Private,Married,Female,40,29538.64716665808,<=50K
56,Private,Married,Male,50,43480.59324398646,>50K
51,Private,Divorced,Male,32,32806.020682840455,<=50K
36,Self-emp-not-inc,Married,Male,50,26358.15221094235,<=50K
44,goverment,Divorced,Female,40,30970.15835466845,<=50K
49,Private,Divorced,Male,45,32570.201415624924,>50K
28,Private,Married,Male,40,35310.60540455228,<=50K
57,Private,Married,Male,40,27202.374390331563,>50K
33,Self-emp-not-inc,Never-married,Male,50,30919.5542044322,<=50K
49,Private,Married,Male,40,26892.15071466798,>50K
74,goverment,Never-married,Female,20,35384.64232540483,>50K
48,Private,Married,Male,45,33638.59677321928,<=50K
38,Private,Married,Male,40,52455.709603581454,>50K
39,Private,Never-married,Female,40,47241.81978315111,<=50K
46,Private,Married,Male,50,29663.07530279241,>50K
56,Private,Married,Male,40,44644.68790086128,>50K
27,Private,Married,Male,40,32551.28521313008,>50K
28,Private,Divorced,Female,40,33868.262972912074,<=50K
42,Private,Divorced,Female,25,24782.861951334693,<=50K
39,Private,Separated,Female,40,31469.83539111332,<=50K
29,Self-emp-not-inc,Married,Male,40,35024.524447723896,<=50K
36,Private,Never-married,Female,40,22798.738202619406,<=50K
56,Private,Widowed,Female,40,27760.94518739345,<=50K
49,Private,Married,Male,40,29058.4058843826,<=50K
47,Self-emp-inc,Married,Male,50,31655.858885320376,<=50K
44,Private,Separated,Female,40,48444.32420649371,<=50K
40,Private,Never-married,Male,45,22137.038977058623,<=50K
43,goverment,Married,Male,40,43964.88376380547,>50K
62,Private,Married,Male,48,26589.549613212715,<=50K
52,Private,Married,Female,30,26597.39283700307,>50K
63,Self-emp-inc,Divorced,Male,50,26303.340047937912,>50K
51,Private,Married,Male,50,28799.854313214106,<=50K
27,Private,Never-married,Female,40,44888.15473731577,<=50K
48,goverment,Never-married,Male,30,31746.4750479886,<=50K
32,Private,Married,Male,40,45802.28349011208,<=50K
36,Private,Married,Male,45,21392.58790153661,<=50K
30,Self-emp-not-inc,Divorced,Male,40,34411.43438888138,<=50K
45,goverment,Divorced,Female,40,30190.199935200097,<=50K
27,Private,Married,Male,50,28248.847674449997,<=50K
41,Private,Divorced,Male,37,24966.178375680327,<=50K
61,Private,Married,Male,40,48234.67171957967,<=50K
70,Self-emp-inc,Divorced,Female,50,32683.672203558093,<=50K
55,Private,Never-married,Female,40,34730.72836350363,<=50K
35,Private,Never-married,Female,45,25275.323015952963,<=50K
36,Private,Married,Male,38,28309.104013845237,<=50K
29,Private,Never-married,Male,50,34447.31382507938,<=50K
30,Private,Married,Female,40,27717.77021353427,<=50K
45,Private,Married,Male,40,49995.06358700195,<=50K
39,goverment,Divorced,Female,50,22290.056974096497,<=50K
28,Private,Married,Male,40,25793.5824897727,<=50K
27,Private,Married,Male,45,43616.741875199645,<=50K
38,Private,Never-married,Male,40,26382.95242942975,<=50K
33,Private,Married,Male,40,30130.30180325157,<=50K
38,Private,Never-married,Female,40,34290.58216435985,<=50K
40,Private,Divorced,Male,40,30649.79546456363,<=50K
36,Self-emp-inc,Married,Male,50,32946.92321815944,>50K
41,Private,Married,Male,48,27701.174985746395,<=50K
44,Private,Separated,Female,38,28496.68337077831,<=50K
49,Self-emp-inc,Married,Male,40,23878.17438718506,>50K
26,Private,Never-married,Female,40,26917.4630528896,<=50K
47,Private,Married,Male,40,49247.02800626557,<=50K
48,Private,Widowed,Female,25,30188.586972806508,<=50K
28,Self-emp-inc,Never-married,Male,40,29993.98768156051,<=50K
37,goverment,Separated,Male,50,31943.88447265729,>50K
44,Private,Married,Male,40,32623.18786645788,<=50K
53,Private,Married,Male,40,18590.001455623955,>50K
36,Private,Never-married,Male,20,35234.636016071454,<=50K
77,Private,Married,Male,30,28079.302679639568,<=50K
30,Private,Never-married,Female,40,47567.493116516445,<=50K
51,goverment,Divorced,Female,50,26872.027286873257,<=50K
47,Private,Married,Male,50,19214.52083007593,>50K
48,Private,Never-married,Male,50,27154.39375802165,>50K
43,Private,Married,Male,40,29093.83027905319,>50K
34,Private,Married,Male,40,21644.032241037967,<=50K
42,goverment,Never-married,Female,40,32388.089401959933,<=50K
61,Self-emp-not-inc,Married,Male,50,35527.76460055884,>50K
63,Private,Married,Male,30,19645.47587336119,<=50K
65,Private,Widowed,Female,40,33572.27589250788,<=50K
37,Private,Married,Male,40,31960.89006620596,>50K
41,goverment,Married,Male,40,24842.84963972856,>50K
35,Private,Married,Male,40,33058.06238792703,<=50K
48,goverment,Never-married,Female,35,29066.622106991545,<=50K
51,goverment,Married,Male,40,21097.181936264155,>50K
43,Private,Married,Male,50,34269.37883398308,<=50K
56,Self-emp-not-inc,Married,Male,50,33518.66528821809,<=50K
47,Private,Divorced,Female,40,35567.13239150048,<=50K
26,Private,Never-married,Male,24,29779.61733313553,<=50K
39,Private,Married,Female,24,33354.72063162871,<=50K
45,Self-emp-not-inc,Never-married,Male,50,44633.19231830914,<=50K
49,Private,Divorced,Male,40,21324.021827087698,<=50K
69,Private,Married,Male,36,51785.40167086013,<=50K
41,goverment,Married,Male,50,31254.269330457137,>50K
40,Self-emp-not-inc,Separated,Male,40,25578.609455917634,<=50K
52,Private,Never-married,Male,40,29298.419341016543,<=50K
28,Private,Never-married,Female,50,34430.91735151991,<=50K
50,goverment,Married,Male,40,26957.4173061926,>50K
48,Private,Married,Male,40,35486.59484369468,>50K
27,Private,Married,Male,42,33339.91766557278,>50K
63,Private,Married,Male,30,33219.08470964698,<=50K
47,goverment,Married,Male,40,25832.11748117193,>50K
37,Self-emp-not-inc,Never-married,Male,45,29331.6584555263,>50K
28,Private,Married,Male,40,26813.4360034213,<=50K
58,Private,Divorced,Female,40,42598.3414750709,<=50K
41,Private,Married,Male,50,29829.9540726099,<=50K
67,Self-emp-inc,Married,Male,40,24799.804452048185,<=50K
62,Self-emp-not-inc,Married,Female,48,44449.40134106651,<=50K
28,Private,Married,Male,40,25070.649255835477,>50K
26,Private,Never-married,Male,40,23020.168295060445,<=50K
46,Self-emp-not-inc,Married,Male,50,18905.76399320875,>50K
29,Private,Married,Male,40,17805.63172043377,<=50K
39,Private,Married,Male,40,45832.36895351961,>50K
44,Self-emp-inc,Married,Male,50,46981.78762028305,>50K
37,Private,Never-married,Male,38,31409.352603628013,<=50K
50,Private,Married,Male,40,19809.529398393977,>50K
29,Private,Separated,Female,40,24705.665367889836,<=50K
32,Private,Never-married,Female,40,45506.71300982037,<=50K
58,Private,Divorced,Female,50,22322.03174204863,<=50K
50,Private,Married,Male,40,25419.539374681917,>50K
29,Private,Never-married,Female,20,19246.17429462629,<=50K
58,Private,Married,Male,50,25149.20226105445,>50K
29,goverment,Never-married,Female,40,45050.47378719408,<=50K
36,Private,Married,Male,45,44171.99377027802,>50K
49,Private,Divorced,Female,40,42437.786074251664,<=50K
60,Private,Divorced,Female,50,34715.98310516113,<=50K
39,Private,Married,Male,50,22784.06171445452,>50K
50,Private,Married,Male,40,47192.98232926993,>50K
30,Private,Never-married,Female,48,32576.33789600254,<=50K
55,Private,Divorced,Male,40,35996.472482149606,<=50K
64,goverment,Divorced,Male,20,32311.69085234345,<=50K
29,Self-emp-inc,Never-married,Female,40,28861.75330038297,<=50K
40,Private,Married,Male,40,31668.46431172272,>50K
42,Private,Married,Male,50,42285.734360865375,<=50K
55,Private,Widowed,Female,40,46415.30453098735,<=50K
43,Private,Divorced,Male,45,23663.04731455632,<=50K
28,Private,Never-married,Male,40,31049.805558504304,<=50K
46,goverment,Married,Male,38,33250.87029498218,>50K
34,Private,Never-married,Male,40,28447.951202560056,<=50K
47,Private,Married,Female,38,32962.466068291884,>50K
43,Self-emp-not-inc,Never-married,Female,40,23757.431407420838,<=50K
65,Private,Married,Male,40,47884.76220123487,>50K
31,goverment,Divorced,Female,25,31023.83417231447,<=50K
38,goverment,Married,Male,40,33085.59890393987,<=50K
44,Private,Married,Male,50,32583.102122752407,<=50K
44,goverment,Married,Female,40,28384.373729210653,<=50K
41,Private,Married,Male,50,26313.735734805312,>50K
38,Private,Divorced,Male,40,23998.767883385182,<=50K
28,Private,Married,Female,40,30988.911912342694,<=50K
39,Private,Never-married,Female,35,18382.276088182283,<=50K
48,Private,Divorced,Male,40,26216.349820995096,<=50K
50,Private,Married,Male,35,41881.85253826107,>50K
50,goverment,Married,Male,50,26696.487364340188,<=50K
68,Private,Married,Male,40,21336.764931679347,<=50K
31,goverment,Married,Male,50,20801.4207024022,<=50K
28,Private,Never-married,Female,40,28318.24495104497,<=50K
45,goverment,Married,Male,40,32368.635240259,>50K
44,Private,Married,Female,45,29203.786045139423,<=50K
57,Private,Married,Male,40,34346.71299079379,<=50K
33,Private,Married,Male,50,18443.5207137032,>50K
41,Private,Divorced,Female,40,29370.73332456038,<=50K
51,Self-emp-inc,Married,Male,40,44329.52651828399,<=50K
46,goverment,Separated,Male,40,24556.906625651503,<=50K
52,Private,Divorced,Female,38,44763.902941861306,<=50K
50,Private,Married,Male,40,35638.78763651632,>50K
26,Self-emp-inc,Never-married,Female,50,28173.579802703185,<=50K
64,Private,Married,Male,40,33535.90163218254,<=50K
51,Private,Married,Male,40,20611.824590675074,>50K
28,Self-emp-not-inc,Married,Male,35,28097.35308962222,<=50K
51,Private,Divorced,Female,40,44187.71417658982,<=50K
39,Self-emp-not-inc,Divorced,Male,40,28618.15472473254,<=50K
48,Private,Divorced,Female,32,25682.31882958085,<=50K
44,Private,Married,Female,40,24540.91321192946,>50K
47,Private,Married,Male,40,24168.73909545686,<=50K
52,Private,Widowed,Female,40,34065.58753671484,<=50K
58,Private,Never-married,Female,39,34964.61121785368,<=50K
40,Private,Married,Male,40,31239.07972025584,>50K
31,Private,Married,Male,40,30591.14503545892,<=50K
40,goverment,Married,Male,40,30348.97072798328,>50K
48,Self-emp-inc,Married,Male,38,28058.003631163632,>50K
46,Private,Divorced,Female,50,29061.45381260968,>50K
32,Private,Married,Female,40,27729.95850989509,<=50K
50,Private,Married,Male,40,23056.47957179466,<=50K
26,Private,Never-married,Female,30,26965.99739267795,<=50K
36,Private,Never-married,Female,20,30355.273508248807,<=50K
26,Private,Divorced,Female,35,28063.40401583137,<=50K
53,Private,Married,Male,40,21814.865130058057,>50K
54,Private,Never-married,Male,41,26235.158780678867,<=50K
29,Private,Married,Female,20,43035.18327354165,<=50K
81,Private,Widowed,Male,50,17523.97652906832,<=50K
37,Private,Never-married,Female,38,14819.061250628982,>50K
40,Private,Divorced,Male,50,44315.11212455108,>50K
36,Private,Widowed,Female,40,26622.514707802555,<=50K
44,goverment,Separated,Male,40,45736.687621555946,<=50K
36,Private,Separated,Female,35,22512.84496546289,<=50K
69,goverment,Married,Male,50,47623.15684977775,>50K
38,Private,Married,Male,40,29876.57346459865,>50K
27,Private,Never-married,Male,40,33118.87683589007,<=50K
52,Private,Married,Male,40,45005.75482852248,<=50K
57,Private,Married,Female,40,44610.26768887754,<=50K
38,Private,Divorced,Male,50,34170.99025153162,<=50K
46,Private,Married,Female,24,20138.76663177723,<=50K
29,Private,Never-married,Female,40,34790.0590822213,<=50K
26,Private,Married,Male,50,23549.2624430024,<=50K
28,Private,Separated,Male,50,35233.1495109926,<=50K
26,Private,Married,Female,40,26767.840546604137,<=50K
49,Private,Married,Male,40,32121.959433801792,<=50K
28,Private,Married,Male,50,22991.955410020822,<=50K
57,goverment,Divorced,Male,40,33719.34566758997,<=50K
60,Private,Married,Male,40,26335.77911611452,<=50K
38,Private,Married,Male,42,33441.93091017724,<=50K
51,Self-emp-not-inc,Married,Male,50,28711.85214234428,<=50K
60,Private,Divorced,Female,40,43397.47237237211,<=50K
37,Private,Married,Male,47,27890.71153299555,<=50K
